step, arrivals_sum, infringement_sum, reward 
330502,907, 4870, -93223.78284425288
331002,912, 4872, -125651.80650992598
331502,919, 4872, -88715.96438192949
332002,925, 4875, -142798.869457017
332502,930, 4875, -87842.20970554091
333002,935, 4877, -119028.35013632709
333502,940, 4880, -148545.07802223088
334002,944, 4881, -111184.17878710083
334502,949, 4881, -76953.93363831774
335002,954, 4888, -245324.779402056
335502,957, 4888, -73836.92293075705
336002,961, 4888, -93985.91686453437
336502,970, 4889, -102462.6958367438
337002,975, 4889, -96027.95962041803
337502,978, 4891, -122515.2114563724
338002,987, 4891, -103295.20538319461
338502,990, 4891, -85177.38141600415
339002,998, 4891, -92891.04466183158
339502,1004, 4892, -104036.99068104476
340002,1014, 4894, -134599.13052970613
340502,1019, 4894, -80807.41257609765
341002,1025, 4902, -260375.30766298063
341502,1033, 4902, -91769.58756245114
342002,1042, 4902, -92029.7892901827
342502,1050, 4902, -92439.99749224819
343002,1055, 4902, -83357.18939724658
343502,1064, 4902, -83765.81813118234
344002,1075, 4902, -75803.2210884626
344502,1081, 4924, -552325.7280107338
345002,1089, 4924, -91677.83694718592
345502,1101, 4925, -104814.90553911851
346002,1109, 4927, -129882.93814351535
346502,1117, 4927, -90014.8289327044
347002,1124, 4929, -139325.33165771514
347502,1130, 4929, -84158.07805042807
348002,1139, 4931, -147710.4882525288
348502,1146, 4931, -80530.00857794797
349002,1154, 4943, -341951.07219326496
349502,1158, 4953, -295184.47549381515
350002,1166, 4958, -205241.20934506482
350502,1167, 4974, -414444.127988731
351002,1172, 4974, -99919.50831603259
351502,1180, 4984, -286277.8514595614
352002,1188, 4984, -82809.62092600577
352502,1195, 4987, -155611.831631531
353002,1201, 4988, -111701.45548580494
353502,1209, 4989, -125391.96091542934
354002,1213, 4989, -75353.64439588552
354502,1223, 4990, -129607.75089003984
355002,1228, 4990, -82467.98399621912
355502,1236, 4990, -87244.4595726275
356002,1242, 4991, -102909.14334270108
356502,1251, 4991, -81254.35383767501
357002,1258, 4991, -70561.40176647768
357502,1261, 4991, -85915.96596150083
358002,1266, 4991, -82169.27550425916
358502,1274, 4993, -123486.63809237583
359002,1283, 5000, -218360.18865792337
359502,1293, 5005, -177216.45866151515
360002,1298, 5008, -141238.02172265714
360502,1302, 5008, -76449.89398391263
361002,1307, 5010, -117914.14075053018
361502,1309, 5010, -74571.84190207336
362002,1322, 5015, -206129.82794195693
362502,1328, 5022, -226451.46723032824
363002,1335, 5033, -323526.9496298041
363502,1346, 5040, -222882.1803915596
364002,1358, 5042, -109880.4711609832
364502,1362, 5044, -123352.16561098502
365002,1370, 5045, -104426.48004263686
365502,1375, 5065, -501176.1891844878
366002,1383, 5065, -77931.49932653923
366502,1392, 5065, -75650.86471540923
367002,1401, 5065, -90399.68532941665
367502,1413, 5075, -294251.1010640394
