step, arrivals_sum, infringement_sum 
1309002,104624, 5936
1309502,104688, 5937
1310002,104767, 5937
1310502,104847, 5938
1311002,104920, 5939
1311502,104990, 5944
1312002,105060, 5946
1312502,105129, 5947
1313002,105207, 5947
1313502,105260, 5947
1314002,105328, 5950
1314502,105403, 5952
1315002,105477, 5953
1315502,105540, 5953
1316002,105603, 5956
1316502,105676, 5957
1317002,105738, 5959
1317502,105807, 5959
1318002,105874, 5959
1318502,105948, 5960
1319002,106013, 5965
1319502,106074, 5966
1320002,106141, 5968
1320502,106212, 5969
1321002,106287, 5973
1321502,106361, 5974
1322002,106424, 5975
1322502,106497, 5976
1323002,106568, 5977
1323502,106643, 5977
1324002,106707, 5979
1324502,106766, 5982
1325002,106822, 5985
1325502,106887, 5989
1326002,106952, 5992
1326502,107020, 5994
1327002,107081, 5996
1327502,107148, 5998
1328002,107218, 5999
1328502,107281, 5999
1329002,107348, 6000
1329502,107415, 6002
1330002,107489, 6004
1330502,107557, 6005
1331002,107628, 6006
1331502,107693, 6009
1332002,107763, 6009
1332502,107830, 6009
1333002,107905, 6009
1333502,107969, 6010
1334002,108022, 6012
1334502,108091, 6014
1335002,108164, 6017
1335502,108232, 6021
1336002,108310, 6022
1336502,108378, 6027
1337002,108452, 6029
1337502,108531, 6032
1338002,108611, 6032
1338502,108686, 6033
1339002,108758, 6034
1339502,108833, 6036
1340002,108903, 6036
1340502,108966, 6042
1341002,109038, 6042
1341502,109118, 6044
1342002,109179, 6049
1342502,109246, 6052
1343002,109312, 6052
1343502,109380, 6053
1344002,109453, 6053
1344502,109527, 6055
1345002,109597, 6058
1345502,109671, 6059
1346002,109747, 6060
1346502,109824, 6062
1347002,109900, 6062
1347502,109964, 6066
1348002,110042, 6068
1348502,110108, 6071
1349002,110175, 6074
1349502,110249, 6075
1350002,110323, 6077
1350502,110388, 6080
1351002,110451, 6083
1351502,110521, 6084
1352002,110587, 6085
1352502,110651, 6088
1353002,110717, 6088
1353502,110787, 6090
1354002,110856, 6092
1354502,110924, 6092
1355002,110994, 6095
1355502,111055, 6098
1356002,111114, 6099
1356502,111183, 6100
1357002,111244, 6104
1357502,111304, 6106
1358002,111365, 6108
1358502,111439, 6108
1359002,111495, 6109
1359502,111564, 6109
1360002,111637, 6111
1360502,111712, 6112
1361002,111781, 6113
1361502,111852, 6113
1362002,111917, 6114
1362502,111982, 6117
1363002,112052, 6117
1363502,112122, 6118
1364002,112188, 6118
1364502,112247, 6120
1365002,112319, 6122
1365502,112385, 6126
1366002,112445, 6128
1366502,112513, 6128
1367002,112577, 6129
1367502,112631, 6135
1368002,112694, 6137
1368502,112759, 6140
1369002,112819, 6141
1369502,112869, 6144
1370002,112919, 6145
1370502,112976, 6149
1371002,113037, 6150
1371502,113093, 6150
1372002,113144, 6150
1372502,113201, 6151
1373002,113274, 6152
1373502,113337, 6152
1374002,113401, 6154
1374502,113456, 6158
1375002,113521, 6162
1375502,113583, 6163
1376002,113653, 6163
1376502,113713, 6165
1377002,113758, 6170
1377502,113821, 6170
1378002,113878, 6171
1378502,113937, 6174
1379002,113997, 6174
1379502,114071, 6175
1380002,114137, 6176
1380502,114200, 6177
1381002,114268, 6178
1381502,114334, 6178
1382002,114401, 6178
1382502,114458, 6183
1383002,114523, 6185
1383502,114594, 6186
1384002,114663, 6187
1384502,114726, 6187
1385002,114797, 6188
1385502,114867, 6190
1386002,114918, 6192
1386502,114983, 6192
1387002,115045, 6195
1387502,115101, 6200
1388002,115171, 6200
1388502,115232, 6205
1389002,115284, 6207
1389502,115351, 6210
1390002,115420, 6211
1390502,115485, 6213
1391002,115561, 6213
1391502,115630, 6214
1392002,115698, 6214
1392502,115770, 6214
1393002,115831, 6217
1393502,115893, 6218
1394002,115959, 6219
1394502,116020, 6223
1395002,116082, 6224
1395502,116142, 6226
1396002,116206, 6226
1396502,116272, 6227
1397002,116349, 6228
1397502,116432, 6229
1398002,116512, 6230
1398502,116588, 6230
1399002,116654, 6231
1399502,116718, 6232
1400002,116784, 6234
1400502,116855, 6234
1401002,116931, 6235
1401502,117003, 6237
1402002,117084, 6238
1402502,117163, 6239
1403002,117234, 6243
1403502,117310, 6244
1404002,117385, 6246
1404502,117457, 6249
1405002,117524, 6249
1405502,117597, 6250
1406002,117671, 6253
1406502,117741, 6254
1407002,117814, 6255
1407502,117888, 6258
1408002,117959, 6259
1408502,118020, 6261
1409002,118089, 6264
1409502,118161, 6265
1410002,118239, 6268
1410502,118312, 6271
1411002,118376, 6273
1411502,118445, 6275
1412002,118519, 6277
1412502,118595, 6277
1413002,118667, 6278
1413502,118739, 6280
1414002,118822, 6280
1414502,118894, 6282
1415002,118978, 6283
1415502,119051, 6287
1416002,119127, 6288
1416502,119206, 6290
1417002,119284, 6290
1417502,119358, 6297
1418002,119433, 6297
1418502,119512, 6297
1419002,119585, 6298
1419502,119669, 6299
1420002,119739, 6302
1420502,119822, 6303
1421002,119899, 6308
1421502,119975, 6309
1422002,120059, 6310
1422502,120135, 6312
1423002,120223, 6313
1423502,120295, 6313
1424002,120369, 6315
1424502,120437, 6321
1425002,120501, 6326
1425502,120569, 6329
1426002,120638, 6331
1426502,120713, 6334
1427002,120776, 6336
1427502,120846, 6339
1428002,120921, 6342
1428502,121001, 6342
1429002,121072, 6344
1429502,121141, 6344
1430002,121200, 6345
1430502,121272, 6346
1431002,121330, 6349
1431502,121391, 6352
1432002,121462, 6353
1432502,121532, 6355
1433002,121601, 6356
1433502,121677, 6359
1434002,121749, 6361
1434502,121824, 6362
1435002,121897, 6362
1435502,121972, 6362
1436002,122049, 6364
1436502,122121, 6366
1437002,122201, 6366
1437502,122266, 6369
1438002,122339, 6370
1438502,122410, 6370
1439002,122487, 6373
1439502,122551, 6379
1440002,122622, 6381
1440502,122703, 6383
1441002,122779, 6384
1441502,122847, 6385
1442002,122925, 6385
1442502,123002, 6388
1443002,123073, 6389
1443502,123150, 6391
1444002,123223, 6391
1444502,123301, 6393
1445002,123374, 6396
1445502,123448, 6397
1446002,123529, 6397
1446502,123611, 6398
1447002,123690, 6400
1447502,123770, 6403
1448002,123849, 6406
1448502,123921, 6408
1449002,123997, 6413
1449502,124069, 6415
1450002,124146, 6416
1450502,124223, 6417
1451002,124304, 6418
1451502,124378, 6418
1452002,124449, 6418
1452502,124527, 6418
1453002,124603, 6418
1453502,124678, 6418
1454002,124763, 6418
1454502,124845, 6419
1455002,124924, 6421
1455502,125007, 6421
1456002,125082, 6423
1456502,125159, 6426
1457002,125235, 6428
1457502,125321, 6429
1458002,125401, 6429
1458502,125476, 6431
1459002,125553, 6432
1459502,125625, 6432
1460002,125709, 6432
1460502,125778, 6435
1461002,125857, 6436
1461502,125934, 6437
1462002,126018, 6439
1462502,126100, 6443
1463002,126178, 6448
1463502,126250, 6450
1464002,126337, 6450
1464502,126410, 6452
1465002,126483, 6457
1465502,126560, 6458
1466002,126629, 6460
1466502,126711, 6463
1467002,126782, 6465
1467502,126854, 6467
1468002,126930, 6468
1468502,127002, 6469
1469002,127087, 6469
1469502,127160, 6469
1470002,127240, 6470
1470502,127311, 6470
1471002,127390, 6472
1471502,127466, 6473
1472002,127540, 6477
1472502,127619, 6478
1473002,127700, 6480
1473502,127777, 6480
1474002,127858, 6481
1474502,127932, 6482
1475002,127997, 6484
1475502,128076, 6485
1476002,128156, 6487
1476502,128226, 6489
1477002,128300, 6494
1477502,128376, 6495
1478002,128452, 6495
1478502,128526, 6497
1479002,128597, 6498
1479502,128671, 6498
1480002,128745, 6500
1480502,128821, 6502
1481002,128903, 6502
1481502,128985, 6503
1482002,129076, 6505
1482502,129156, 6506
1483002,129236, 6506
1483502,129311, 6509
1484002,129391, 6511
1484502,129474, 6512
1485002,129549, 6514
1485502,129632, 6515
1486002,129713, 6516
1486502,129796, 6519
1487002,129875, 6520
1487502,129957, 6520
1488002,130037, 6521
1488502,130109, 6523
1489002,130187, 6526
1489502,130267, 6529
1490002,130342, 6530
1490502,130424, 6530
1491002,130497, 6535
1491502,130575, 6536
1492002,130659, 6538
1492502,130732, 6540
1493002,130808, 6543
1493502,130877, 6544
1494002,130950, 6546
1494502,131031, 6547
1495002,131108, 6550
1495502,131185, 6553
1496002,131261, 6557
1496502,131334, 6557
1497002,131409, 6560
1497502,131477, 6562
1498002,131548, 6564
1498502,131623, 6566
1499002,131691, 6567
1499502,131759, 6568
1500002,131825, 6570
1500502,131892, 6571
1501002,131953, 6571
1501502,132026, 6572
1502002,132098, 6573
1502502,132157, 6574
1503002,132231, 6576
1503502,132299, 6577
1504002,132383, 6579
1504502,132452, 6584
1505002,132519, 6585
1505502,132591, 6586
1506002,132661, 6586
1506502,132728, 6587
1507002,132799, 6588
1507502,132871, 6589
1508002,132955, 6590
1508502,133019, 6593
1509002,133095, 6595
1509502,133171, 6598
1510002,133252, 6598
1510502,133335, 6599
1511002,133408, 6603
1511502,133483, 6604
1512002,133571, 6605
1512502,133647, 6605
1513002,133722, 6607
1513502,133797, 6608
1514002,133867, 6611
1514502,133940, 6612
1515002,134019, 6612
1515502,134092, 6613
1516002,134172, 6613
1516502,134251, 6613
1517002,134326, 6615
1517502,134402, 6618
1518002,134477, 6621
1518502,134551, 6621
1519002,134626, 6621
1519502,134704, 6622
1520002,134782, 6623
1520502,134862, 6623
1521002,134934, 6623
1521502,135018, 6624
1522002,135097, 6627
1522502,135178, 6627
1523002,135260, 6629
1523502,135342, 6631
1524002,135428, 6632
1524502,135499, 6635
1525002,135581, 6639
1525502,135664, 6642
1526002,135746, 6643
1526502,135825, 6643
1527002,135904, 6645
1527502,135986, 6646
1528002,136059, 6649
1528502,136141, 6649
1529002,136219, 6654
1529502,136294, 6656
1530002,136381, 6656
1530502,136464, 6657
1531002,136539, 6658
1531502,136613, 6660
1532002,136697, 6660
1532502,136776, 6663
1533002,136854, 6665
1533502,136934, 6666
1534002,137004, 6668
1534502,137079, 6669
1535002,137151, 6670
1535502,137222, 6670
1536002,137299, 6671
1536502,137368, 6673
1537002,137436, 6674
1537502,137511, 6676
1538002,137587, 6678
1538502,137656, 6679
1539002,137737, 6679
1539502,137809, 6680
1540002,137883, 6681
1540502,137956, 6681
1541002,138020, 6682
1541502,138092, 6683
1542002,138167, 6683
1542502,138243, 6683
1543002,138320, 6684
1543502,138396, 6684
1544002,138480, 6685
1544502,138551, 6689
1545002,138621, 6694
1545502,138703, 6697
1546002,138782, 6701
1546502,138860, 6701
1547002,138944, 6701
1547502,139019, 6703
1548002,139101, 6704
1548502,139190, 6704
1549002,139271, 6708
1549502,139349, 6708
1550002,139437, 6708
1550502,139517, 6709
1551002,139595, 6710
1551502,139676, 6710
1552002,139755, 6711
1552502,139827, 6714
1553002,139903, 6716
1553502,139989, 6716
1554002,140073, 6717
1554502,140151, 6718
1555002,140230, 6720
1555502,140312, 6720
1556002,140388, 6721
1556502,140461, 6723
1557002,140541, 6723
1557502,140620, 6726
1558002,140704, 6728
1558502,140784, 6730
1559002,140871, 6732
1559502,140947, 6732
1560002,141025, 6733
1560502,141110, 6735
1561002,141186, 6737
1561502,141267, 6737
1562002,141343, 6744
1562502,141424, 6745
1563002,141501, 6749
1563502,141574, 6751
1564002,141656, 6751
1564502,141724, 6756
1565002,141800, 6760
1565502,141875, 6762
1566002,141940, 6769
1566502,141990, 6770
1567002,142053, 6772
1567502,142111, 6772
1568002,142176, 6772
1568502,142254, 6772
1569002,142331, 6773
1569502,142402, 6773
1570002,142475, 6774
1570502,142547, 6774
1571002,142616, 6775
1571502,142690, 6776
1572002,142759, 6778
1572502,142828, 6780
1573002,142901, 6780
1573502,142961, 6783
1574002,143036, 6784
1574502,143117, 6785
1575002,143198, 6785
1575502,143267, 6790
1576002,143346, 6791
1576502,143421, 6792
1577002,143494, 6793
1577502,143565, 6795
1578002,143643, 6795
1578502,143717, 6797
1579002,143787, 6799
1579502,143865, 6802
1580002,143939, 6806
1580502,144013, 6806
1581002,144077, 6810
1581502,144151, 6812
1582002,144225, 6816
1582502,144295, 6817
1583002,144365, 6818
1583502,144445, 6818
1584002,144517, 6820
1584502,144598, 6820
1585002,144678, 6823
1585502,144745, 6826
1586002,144820, 6828
1586502,144894, 6830
1587002,144972, 6833
1587502,145044, 6833
1588002,145119, 6833
1588502,145191, 6833
1589002,145266, 6835
1589502,145338, 6836
1590002,145415, 6839
1590502,145487, 6841
1591002,145565, 6841
1591502,145637, 6843
1592002,145712, 6844
1592502,145783, 6845
1593002,145849, 6846
1593502,145922, 6846
1594002,145989, 6847
1594502,146060, 6850
1595002,146137, 6851
1595502,146215, 6853
1596002,146299, 6854
1596502,146375, 6856
1597002,146457, 6859
1597502,146543, 6859
1598002,146618, 6859
1598502,146697, 6862
1599002,146777, 6865
1599502,146856, 6868
1600002,146939, 6871
1600502,147014, 6874
1601002,147096, 6874
1601502,147174, 6875
1602002,147261, 6876
1602502,147340, 6878
1603002,147412, 6881
1603502,147487, 6883
1604002,147560, 6888
1604502,147637, 6890
1605002,147712, 6890
1605502,147787, 6892
1606002,147864, 6892
1606502,147929, 6895
1607002,148003, 6896
1607502,148083, 6897
1608002,148165, 6897
1608502,148240, 6899
1609002,148318, 6900
1609502,148390, 6903
1610002,148467, 6904
1610502,148538, 6904
1611002,148612, 6906
1611502,148687, 6907
1612002,148763, 6907
1612502,148848, 6908
1613002,148933, 6909
1613502,149020, 6909
1614002,149101, 6910
1614502,149183, 6911
1615002,149266, 6912
1615502,149351, 6913
1616002,149433, 6913
1616502,149516, 6914
1617002,149597, 6915
1617502,149676, 6916
1618002,149762, 6917
1618502,149841, 6922
1619002,149915, 6926
1619502,149989, 6928
1620002,150059, 6930
1620502,150131, 6933
1621002,150209, 6934
1621502,150277, 6937
1622002,150346, 6941
1622502,150424, 6943
1623002,150506, 6946
1623502,150587, 6947
1624002,150672, 6947
1624502,150755, 6948
1625002,150837, 6949
1625502,150926, 6951
1626002,151005, 6951
1626502,151087, 6951
1627002,151171, 6954
1627502,151251, 6958
1628002,151341, 6959
1628502,151422, 6961
1629002,151510, 6961
1629502,151587, 6967
1630002,151666, 6968
1630502,151728, 6970
1631002,151802, 6971
1631502,151882, 6974
1632002,151961, 6977
1632502,152043, 6977
1633002,152123, 6979
1633502,152203, 6980
1634002,152282, 6983
1634502,152360, 6985
1635002,152436, 6985
1635502,152514, 6987
1636002,152586, 6990
1636502,152656, 6992
1637002,152732, 6994
1637502,152815, 6995
1638002,152899, 6995
1638502,152967, 6995
1639002,153044, 6997
1639502,153121, 6999
1640002,153195, 6999
1640502,153267, 6999
1641002,153338, 7001
1641502,153398, 7002
1642002,153469, 7002
1642502,153548, 7005
1643002,153620, 7008
1643502,153697, 7009
1644002,153771, 7011
1644502,153845, 7012
1645002,153925, 7013
1645502,154002, 7014
1646002,154080, 7016
1646502,154164, 7017
1647002,154238, 7019
1647502,154320, 7019
1648002,154400, 7019
1648502,154477, 7020
1649002,154544, 7021
1649502,154614, 7023
1650002,154693, 7025
1650502,154773, 7026
1651002,154860, 7026
1651502,154946, 7029
1652002,155027, 7031
1652502,155108, 7033
1653002,155184, 7035
1653502,155262, 7041
1654002,155332, 7046
1654502,155399, 7052
1655002,155476, 7057
1655502,155558, 7058
1656002,155637, 7062
1656502,155719, 7063
1657002,155809, 7063
1657502,155884, 7065
1658002,155958, 7066
1658502,156039, 7068
1659002,156113, 7069
1659502,156184, 7070
1660002,156260, 7072
1660502,156333, 7073
1661002,156412, 7073
1661502,156494, 7075
1662002,156582, 7075
1662502,156662, 7075
1663002,156743, 7076
1663502,156822, 7077
1664002,156899, 7079
1664502,156977, 7081
1665002,157060, 7081
1665502,157128, 7090
1666002,157206, 7090
1666502,157292, 7091
1667002,157367, 7092
1667502,157446, 7094
1668002,157527, 7095
1668502,157603, 7095
1669002,157672, 7097
1669502,157753, 7097
1670002,157822, 7098
1670502,157898, 7100
1671002,157980, 7101
1671502,158052, 7104
1672002,158134, 7104
1672502,158218, 7107
1673002,158293, 7107
1673502,158369, 7108
1674002,158449, 7110
1674502,158532, 7111
1675002,158604, 7116
1675502,158688, 7117
1676002,158772, 7117
1676502,158860, 7118
1677002,158944, 7120
1677502,159028, 7121
1678002,159110, 7125
1678502,159193, 7125
1679002,159280, 7126
1679502,159365, 7128
1680002,159444, 7131
1680502,159517, 7132
1681002,159592, 7135
1681502,159672, 7136
1682002,159750, 7138
1682502,159829, 7139
1683002,159902, 7146
1683502,159979, 7149
1684002,160050, 7151
1684502,160132, 7152
1685002,160208, 7153
1685502,160287, 7155
1686002,160363, 7155
1686502,160440, 7157
1687002,160523, 7157
1687502,160601, 7157
1688002,160682, 7158
1688502,160763, 7160
1689002,160833, 7162
1689502,160915, 7162
1690002,160992, 7164
1690502,161076, 7165
1691002,161159, 7166
1691502,161248, 7168
1692002,161330, 7168
1692502,161413, 7168
1693002,161496, 7170
1693502,161569, 7173
1694002,161656, 7173
1694502,161728, 7178
1695002,161803, 7182
1695502,161878, 7186
1696002,161960, 7187
1696502,162035, 7188
1697002,162118, 7190
1697502,162200, 7191
1698002,162279, 7191
1698502,162356, 7192
1699002,162435, 7196
1699502,162518, 7202
1700002,162605, 7202
1700502,162682, 7205
1701002,162768, 7205
1701502,162850, 7207
1702002,162927, 7208
1702502,163017, 7211
1703002,163093, 7215
1703502,163169, 7216
1704002,163242, 7218
1704502,163318, 7220
1705002,163395, 7226
1705502,163477, 7226
1706002,163550, 7227
1706502,163626, 7228
1707002,163698, 7229
1707502,163780, 7229
1708002,163854, 7229
1708502,163928, 7230
1709002,164002, 7230
1709502,164079, 7231
1710002,164158, 7232
1710502,164242, 7232
1711002,164319, 7233
1711502,164402, 7235
1712002,164485, 7235
1712502,164571, 7238
1713002,164648, 7243
1713502,164726, 7244
1714002,164814, 7244
1714502,164899, 7247
1715002,164977, 7249
1715502,165057, 7251
1716002,165141, 7252
1716502,165222, 7254
1717002,165300, 7256
1717502,165381, 7257
1718002,165458, 7258
1718502,165547, 7259
1719002,165621, 7264
1719502,165702, 7266
1720002,165787, 7267
1720502,165866, 7272
1721002,165944, 7275
1721502,166027, 7276
1722002,166105, 7276
1722502,166179, 7278
1723002,166255, 7278
1723502,166329, 7280
1724002,166403, 7281
1724502,166472, 7283
1725002,166548, 7285
1725502,166627, 7290
1726002,166706, 7294
1726502,166786, 7295
1727002,166870, 7295
1727502,166951, 7298
1728002,167039, 7298
1728502,167125, 7299
1729002,167214, 7300
1729502,167297, 7302
1730002,167374, 7304
1730502,167454, 7304
1731002,167528, 7304
1731502,167604, 7307
1732002,167681, 7308
1732502,167762, 7310
1733002,167844, 7310
1733502,167929, 7310
1734002,168009, 7311
1734502,168087, 7312
1735002,168167, 7313
1735502,168241, 7315
1736002,168322, 7319
1736502,168406, 7320
1737002,168491, 7321
1737502,168580, 7324
1738002,168658, 7326
1738502,168732, 7333
1739002,168803, 7336
1739502,168881, 7338
1740002,168958, 7339
1740502,169036, 7340
1741002,169107, 7341
1741502,169185, 7341
1742002,169263, 7342
1742502,169339, 7344
1743002,169423, 7345
1743502,169502, 7345
1744002,169583, 7346
1744502,169668, 7348
1745002,169752, 7349
1745502,169829, 7349
1746002,169917, 7349
1746502,169998, 7350
1747002,170067, 7353
1747502,170151, 7353
1748002,170229, 7355
1748502,170317, 7356
1749002,170395, 7357
1749502,170482, 7358
1750002,170563, 7360
1750502,170648, 7360
1751002,170724, 7364
1751502,170814, 7364
1752002,170898, 7364
1752502,170979, 7367
1753002,171061, 7371
1753502,171144, 7374
1754002,171219, 7378
1754502,171309, 7379
1755002,171390, 7385
1755502,171470, 7386
1756002,171545, 7392
1756502,171625, 7396
1757002,171702, 7397
1757502,171782, 7397
1758002,171867, 7397
1758502,171950, 7397
1759002,172023, 7399
1759502,172104, 7399
1760002,172180, 7400
1760502,172249, 7403
1761002,172334, 7403
1761502,172419, 7403
1762002,172502, 7404
1762502,172582, 7406
1763002,172667, 7408
1763502,172750, 7408
1764002,172827, 7411
1764502,172907, 7411
1765002,172992, 7411
1765502,173079, 7411
1766002,173159, 7413
1766502,173242, 7414
1767002,173323, 7416
1767502,173405, 7418
1768002,173488, 7418
1768502,173572, 7419
1769002,173660, 7420
1769502,173747, 7423
1770002,173830, 7424
1770502,173925, 7424
1771002,174007, 7425
1771502,174093, 7426
1772002,174177, 7428
1772502,174267, 7429
1773002,174349, 7431
1773502,174437, 7433
1774002,174525, 7434
1774502,174606, 7441
1775002,174689, 7442
1775502,174765, 7444
1776002,174852, 7446
1776502,174941, 7447
1777002,175018, 7447
1777502,175098, 7450
1778002,175172, 7453
1778502,175248, 7454
1779002,175333, 7456
1779502,175408, 7457
1780002,175484, 7458
1780502,175566, 7459
1781002,175645, 7460
1781502,175725, 7460
1782002,175805, 7460
1782502,175889, 7461
1783002,175975, 7462
1783502,176059, 7462
1784002,176140, 7464
1784502,176225, 7465
1785002,176311, 7468
1785502,176396, 7470
1786002,176477, 7471
1786502,176554, 7473
1787002,176637, 7474
1787502,176723, 7476
1788002,176811, 7476
1788502,176891, 7479
1789002,176975, 7481
1789502,177064, 7482
1790002,177146, 7484
1790502,177226, 7489
1791002,177310, 7489
1791502,177393, 7493
1792002,177480, 7493
1792502,177563, 7494
1793002,177646, 7495
1793502,177737, 7495
1794002,177824, 7496
1794502,177901, 7497
1795002,177986, 7497
1795502,178066, 7500
1796002,178136, 7502
1796502,178217, 7505
1797002,178298, 7509
1797502,178372, 7511
1798002,178456, 7513
1798502,178545, 7513
1799002,178632, 7513
1799502,178721, 7514
1800002,178805, 7516
1800502,178883, 7519
1801002,178965, 7523
1801502,179038, 7529
1802002,179117, 7531
1802502,179193, 7535
1803002,179278, 7538
1803502,179359, 7539
1804002,179443, 7539
1804502,179523, 7542
1805002,179604, 7544
1805502,179686, 7547
1806002,179762, 7551
1806502,179838, 7552
1807002,179920, 7554
1807502,179997, 7557
1808002,180076, 7562
1808502,180156, 7563
1809002,180245, 7563
1809502,180338, 7564
1810002,180417, 7569
1810502,180497, 7571
1811002,180586, 7572
1811502,180665, 7572
1812002,180742, 7572
1812502,180828, 7574
1813002,180905, 7576
1813502,180993, 7576
1814002,181080, 7577
1814502,181155, 7583
1815002,181243, 7583
1815502,181329, 7584
1816002,181416, 7585
1816502,181499, 7589
1817002,181578, 7592
1817502,181654, 7598
1818002,181726, 7603
1818502,181810, 7604
1819002,181888, 7609
1819502,181969, 7616
1820002,182050, 7619
1820502,182122, 7619
1821002,182200, 7621
1821502,182276, 7621
1822002,182348, 7623
1822502,182421, 7624
1823002,182495, 7625
1823502,182571, 7627
1824002,182651, 7628
1824502,182727, 7628
1825002,182807, 7630
1825502,182886, 7631
1826002,182970, 7632
1826502,183053, 7632
1827002,183132, 7633
1827502,183217, 7634
1828002,183303, 7635
1828502,183395, 7637
1829002,183476, 7642
1829502,183560, 7644
1830002,183640, 7646
1830502,183723, 7648
1831002,183807, 7650
1831502,183891, 7654
1832002,183981, 7654
1832502,184074, 7656
1833002,184156, 7657
1833502,184243, 7657
1834002,184327, 7659
1834502,184418, 7659
1835002,184499, 7661
1835502,184580, 7663
1836002,184658, 7665
1836502,184736, 7667
1837002,184814, 7671
1837502,184895, 7671
1838002,184984, 7671
1838502,185072, 7671
1839002,185158, 7674
1839502,185243, 7676
1840002,185305, 7684
1840502,185398, 7684
1841002,185481, 7685
1841502,185570, 7687
1842002,185653, 7689
1842502,185732, 7689
1843002,185815, 7690
1843502,185897, 7690
1844002,185974, 7690
1844502,186052, 7692
1845002,186137, 7694
1845502,186228, 7695
1846002,186311, 7696
1846502,186382, 7702
1847002,186456, 7703
1847502,186537, 7705
1848002,186613, 7707
1848502,186688, 7710
1849002,186770, 7710
1849502,186847, 7710
1850002,186922, 7710
1850502,187005, 7711
1851002,187078, 7715
1851502,187156, 7717
1852002,187229, 7723
1852502,187311, 7724
1853002,187394, 7725
1853502,187469, 7726
1854002,187550, 7726
1854502,187626, 7728
1855002,187688, 7732
1855502,187762, 7732
1856002,187832, 7734
1856502,187912, 7735
1857002,187984, 7735
1857502,188067, 7735
1858002,188150, 7735
1858502,188233, 7737
1859002,188315, 7738
1859502,188393, 7741
1860002,188473, 7744
1860502,188551, 7747
1861002,188635, 7749
1861502,188718, 7750
1862002,188797, 7751
1862502,188882, 7751
1863002,188971, 7752
1863502,189054, 7753
1864002,189147, 7753
1864502,189226, 7753
1865002,189313, 7753
1865502,189399, 7756
1866002,189484, 7760
1866502,189568, 7760
1867002,189652, 7761
1867502,189741, 7762
1868002,189828, 7764
1868502,189914, 7766
1869002,190001, 7767
1869502,190086, 7769
1870002,190176, 7770
1870502,190258, 7775
1871002,190341, 7778
1871502,190428, 7778
1872002,190506, 7784
1872502,190596, 7786
1873002,190682, 7789
1873502,190763, 7792
1874002,190856, 7792
1874502,190939, 7794
1875002,191021, 7796
1875502,191104, 7797
1876002,191187, 7799
1876502,191268, 7800
1877002,191355, 7801
1877502,191443, 7802
1878002,191526, 7805
1878502,191608, 7807
1879002,191695, 7807
1879502,191784, 7807
1880002,191872, 7808
1880502,191958, 7809
1881002,192035, 7813
1881502,192084, 7817
1882002,192170, 7818
1882502,192247, 7820
1883002,192337, 7820
1883502,192423, 7820
1884002,192510, 7820
1884502,192584, 7825
1885002,192664, 7826
1885502,192745, 7830
1886002,192832, 7831
1886502,192918, 7833
1887002,192998, 7836
1887502,193079, 7836
1888002,193162, 7838
1888502,193242, 7839
1889002,193328, 7841
1889502,193412, 7842
1890002,193487, 7846
1890502,193559, 7851
1891002,193647, 7852
1891502,193725, 7853
1892002,193799, 7853
1892502,193875, 7854
1893002,193952, 7855
1893502,194033, 7856
1894002,194117, 7858
1894502,194194, 7859
1895002,194266, 7860
1895502,194342, 7860
1896002,194420, 7861
1896502,194505, 7863
1897002,194583, 7866
1897502,194668, 7867
1898002,194747, 7869
1898502,194833, 7869
1899002,194915, 7871
1899502,194992, 7873
1900002,195071, 7874
1900502,195152, 7876
1901002,195230, 7876
1901502,195304, 7879
1902002,195384, 7880
1902502,195461, 7881
1903002,195541, 7882
1903502,195619, 7882
1904002,195701, 7882
1904502,195778, 7883
1905002,195861, 7885
1905502,195943, 7888
1906002,196028, 7888
1906502,196117, 7888
1907002,196205, 7889
1907502,196281, 7894
1908002,196359, 7897
1908502,196447, 7898
1909002,196533, 7899
1909502,196617, 7899
1910002,196708, 7901
1910502,196800, 7903
1911002,196890, 7904
1911502,196976, 7906
1912002,197057, 7908
1912502,197137, 7910
1913002,197223, 7910
1913502,197306, 7913
1914002,197386, 7915
1914502,197466, 7915
1915002,197537, 7915
1915502,197622, 7915
1916002,197706, 7917
1916502,197786, 7917
1917002,197873, 7918
1917502,197961, 7918
1918002,198042, 7920
1918502,198110, 7924
1919002,198193, 7926
1919502,198267, 7928
1920002,198346, 7931
1920502,198433, 7932
1921002,198508, 7934
1921502,198588, 7937
1922002,198665, 7941
1922502,198743, 7943
1923002,198819, 7946
1923502,198888, 7949
1924002,198976, 7949
1924502,199058, 7949
1925002,199136, 7952
1925502,199205, 7954
1926002,199281, 7955
1926502,199367, 7956
1927002,199452, 7957
1927502,199539, 7958
1928002,199626, 7959
1928502,199701, 7959
1929002,199780, 7960
1929502,199858, 7962
1930002,199931, 7964
1930502,200019, 7966
1931002,200110, 7970
1931502,200199, 7971
1932002,200288, 7973
1932502,200373, 7976
1933002,200458, 7978
1933502,200544, 7979
1934002,200627, 7982
1934502,200710, 7985
1935002,200801, 7988
1935502,200878, 7992
1936002,200963, 7995
1936502,201050, 7996
1937002,201132, 7996
1937502,201212, 7998
1938002,201296, 8002
1938502,201373, 8004
1939002,201458, 8005
1939502,201538, 8007
1940002,201623, 8007
1940502,201712, 8007
1941002,201797, 8009
1941502,201883, 8010
1942002,201961, 8013
1942502,202040, 8016
1943002,202128, 8017
1943502,202209, 8020
1944002,202297, 8022
