step, arrivals_sum, infringement_sum 
563502,45680, 2668
564002,45755, 2672
564502,45834, 2674
565002,45912, 2676
565502,45989, 2678
566002,46072, 2680
566502,46148, 2681
567002,46228, 2683
567502,46301, 2684
568002,46374, 2686
568502,46450, 2688
569002,46526, 2689
569502,46608, 2690
570002,46690, 2690
570502,46770, 2690
571002,46846, 2690
571502,46927, 2691
572002,47009, 2692
572502,47086, 2695
573002,47159, 2696
573502,47242, 2696
574002,47322, 2696
574502,47401, 2698
575002,47479, 2699
575502,47561, 2699
576002,47643, 2700
576502,47724, 2701
577002,47810, 2702
577502,47877, 2706
578002,47958, 2706
578502,48032, 2710
579002,48107, 2711
579502,48181, 2713
580002,48256, 2713
580502,48333, 2714
581002,48411, 2714
581502,48484, 2716
582002,48563, 2717
582502,48643, 2718
583002,48713, 2720
583502,48793, 2721
584002,48876, 2722
584502,48954, 2722
585002,49039, 2723
585502,49115, 2725
586002,49192, 2729
586502,49272, 2730
587002,49356, 2731
587502,49437, 2731
588002,49518, 2731
588502,49592, 2731
589002,49675, 2731
589502,49750, 2734
590002,49828, 2736
590502,49911, 2739
591002,49988, 2742
591502,50062, 2744
592002,50139, 2744
592502,50214, 2746
593002,50286, 2750
593502,50367, 2753
594002,50447, 2756
594502,50527, 2757
595002,50601, 2759
595502,50677, 2760
596002,50751, 2761
596502,50826, 2762
597002,50898, 2763
597502,50971, 2763
598002,51050, 2763
598502,51133, 2764
599002,51204, 2767
599502,51281, 2769
600002,51364, 2772
600502,51439, 2772
601002,51519, 2772
601502,51596, 2775
602002,51677, 2775
602502,51756, 2778
603002,51837, 2779
603502,51913, 2782
604002,51992, 2782
604502,52061, 2782
605002,52139, 2782
605502,52214, 2784
606002,52292, 2784
606502,52366, 2786
607002,52447, 2788
607502,52523, 2790
608002,52599, 2794
608502,52675, 2795
609002,52755, 2798
609502,52832, 2798
610002,52909, 2799
610502,52982, 2801
611002,53053, 2801
611502,53129, 2801
612002,53212, 2803
612502,53290, 2803
613002,53370, 2804
613502,53444, 2804
614002,53525, 2805
614502,53597, 2805
615002,53673, 2805
615502,53744, 2808
616002,53821, 2808
616502,53900, 2809
617002,53975, 2809
617502,54049, 2811
618002,54126, 2811
618502,54199, 2811
619002,54273, 2812
619502,54353, 2814
620002,54431, 2814
620502,54507, 2815
621002,54585, 2819
621502,54656, 2821
622002,54732, 2821
622502,54814, 2822
623002,54896, 2824
623502,54972, 2826
624002,55049, 2827
624502,55117, 2830
625002,55192, 2831
625502,55269, 2831
626002,55349, 2831
626502,55431, 2831
627002,55515, 2833
627502,55595, 2835
628002,55676, 2836
628502,55752, 2836
629002,55825, 2837
629502,55900, 2839
