step, arrivals_sum, infringement_sum, reward ,arr,inf
212002,2292,17743,-277741.527230168,0.0108112187620872,0.083692606673522
212502,2320,17906,-239395.183246186,0.0109175443054654,0.0842627363507167
213002,2353,18051,-239285.501194167,0.0110468446305668,0.0847456831391255
213502,2386,18286,-329370.952207118,0.0111755393392099,0.0856479096214555
214002,2416,18396,-199630.382013446,0.0112896141157559,0.0859618134409959
214502,2451,18489,-188714.753422897,0.0114264668860896,0.0861950005128157
215002,2478,18559,-152831.950157919,0.0115254741816355,0.0863201272546302
215502,2508,18739,-270708.577825112,0.0116379430353315,0.0869551094653414
216002,2532,19037,-405682.695454321,0.0117221136841326,0.0881334432088592
216502,2568,19206,-260578.516713446,0.0118613222972536,0.0887104969007215
217002,2599,19439,-328562.295398788,0.0119768481396485,0.0895798195408337
217502,2632,19578,-231585.213576445,0.0121010381513733,0.0900129653980193
218002,2666,19894,-427053.688857335,0.0122292456032513,0.0912560435225365
218502,2703,20124,-336533.686733007,0.0123705961501497,0.0920998434796936
219002,2733,20361,-327277.443089737,0.0124793380882366,0.0929717536826148
219502,2774,20644,-393672.796518306,0.0126376980619767,0.0940492569543786
220002,2812,20893,-368534.115606666,0.0127817019845274,0.0949673184789229
220502,2843,21096,-299883.740464986,0.0128933070901851,0.0956726016090557
221002,2874,21338,-336107.542504278,0.0130044071999348,0.0965511624329192
221502,2905,21592,-362141.164262887,0.0131150057335825,0.0974799324611064
222002,2948,21857,-378441.245596165,0.0132791596472104,0.0984540679813695
222502,2981,22108,-356013.718398805,0.0133976323808325,0.0993609046210821
223002,3012,22406,-408141.82687614,0.0135066053219254,0.100474435206859
223502,3044,22642,-325979.513924164,0.0136195649255935,0.10130558115811
224002,3083,22895,-369869.242803122,0.0137632699708038,0.102208908849028
224502,3121,23151,-364465.24181142,0.0139018806068543,0.103121575754336
225002,3154,23359,-312832.697080827,0.0140176531764162,0.103816854961289
225502,3186,23550,-288591.819829228,0.0141284777962058,0.104433663559525
226002,3221,23686,-225570.747673488,0.0142520862647233,0.104804382262104
226502,3260,23800,-199976.762631647,0.0143928088935197,0.1050763348668
227002,3302,23956,-251684.612028704,0.0145461273468956,0.105532109849252
227502,3339,24173,-310973.762405967,0.0146767940501622,0.10625401095375
228002,3378,24312,-230267.695884444,0.0148156595117587,0.106630643590846
228502,3414,24512,-298767.493945246,0.0149407882644353,0.107272584047404
229002,3451,24658,-238367.33220363,0.0150697373822063,0.107675915494188
229502,3484,24817,-247770.424806177,0.0151806955930667,0.10813413390733
230002,3527,25011,-307303.3725554,0.0153346492639194,0.108742532673629
230502,3568,25199,-293169.178724381,0.0154792583144615,0.109322261845884
231002,3611,25406,-310299.058082877,0.0156318992909152,0.109981731759898
231502,3642,25683,-371634.606190741,0.0157320455114859,0.110940726214028
232002,3682,25956,-397722.230668041,0.0158705528400617,0.111878345876329
232502,3722,26101,-243703.988083401,0.0160084644433166,0.112261399901936
233002,3762,26219,-203443.024224039,0.0161457841563592,0.112526931099304
233502,3807,26385,-266314.796952245,0.0163039288742709,0.112996890818922
234002,3853,26520,-240558.650800161,0.0164656712335792,0.113332364680644
234502,3895,26770,-365506.723041428,0.0166096664420773,0.114156808897152
235002,3937,26937,-269383.908247804,0.016753048910222,0.114624556386754
235502,3969,27132,-298477.435088195,0.0168533600563902,0.115209212660614
236002,4015,27395,-380640.560865635,0.0170125676901043,0.11607952474979
236502,4053,27651,-370184.056801473,0.0171372757947079,0.116916558845168
237002,4095,27841,-291950.999320587,0.0172783352039223,0.117471582518291
237502,4142,28144,-417802.327372136,0.0174398531380788,0.118500054736381
238002,4185,28422,-400558.580028694,0.0175838858496987,0.119419164544836
238502,4228,28645,-347467.161536755,0.0177273146556423,0.120103814643064
239002,4270,28859,-311734.969676286,0.0178659592806755,0.120747943531853
239502,4315,29167,-431925.071484324,0.0180165510100124,0.121781864034538
240002,4360,29414,-355698.798108092,0.0181665152790393,0.1225573120224
240502,4392,29789,-497317.94727229,0.0182618023966537,0.123861755827394
241002,4436,29978,-289876.232960749,0.0184064862532261,0.12438900921984
241502,4480,30236,-373530.444007673,0.0185505710097639,0.125199791306076
242002,4521,30417,-291620.496311615,0.0186816637879026,0.125689043892199
242502,4569,30780,-492960.559987178,0.0188410817230373,0.126926788232674
243002,4614,30973,-294855.949274371,0.0189874980452836,0.127459856297479
243502,4656,31207,-353160.310799018,0.0191209928460547,0.128159111629473
244002,4703,31495,-403026.721011336,0.0192744321767854,0.129076810845813
244502,4752,31823,-456335.05931761,0.0194354238411138,0.130154354565607
245002,4794,31985,-272479.136288321,0.019567187206635,0.130549954694247
245502,4845,32383,-535739.195224011,0.0197350734413569,0.131905239061189
246002,4896,32646,-390484.710391251,0.0199022772172584,0.132706238160665
246502,4947,32856,-340867.678665872,0.0200688026871993,0.133288979399761
247002,4996,33151,-421130.209901557,0.0202265568699849,0.134213488149894
247502,5044,33616,-621299.507304497,0.0203796332958926,0.13582112467778
248002,5085,33981,-481816.79682762,0.0205038669042992,0.137019056297933
248502,5140,34238,-368511.135639394,0.0206839381574394,0.137777563158445
249002,5190,34435,-321950.561613002,0.020843206078666,0.138292061911149
249502,5241,34646,-330160.185735375,0.0210058436405319,0.138860610335789
250002,5288,34960,-447038.921191435,0.0211518307853537,0.13983888128895
250502,5335,35268,-434486.890935302,0.0212972351518152,0.140789295095448
251002,5390,35600,-456599.679191195,0.0214739324786257,0.141831539190923
251502,5441,35858,-382023.231911039,0.0216340227910712,0.142575406955014
252002,5494,36200,-471370.496531921,0.0218014142744899,0.143649653574178
252502,5546,36435,-365221.5693132,0.0219641824619211,0.144295886765253
253002,5600,36716,-407861.484031597,0.0221342123777678,0.145121382439665
253502,5649,37103,-526909.254801445,0.0222838478591885,0.146361764404226
254002,5701,37422,-461117.61326236,0.0224447051598019,0.147329548586232
254502,5760,37667,-377524.862557406,0.022632435108565,0.148002766186513
255002,5811,38170,-660540.718089008,0.0227880565642622,0.149685100509016
255502,5865,38519,-486616.883732646,0.0229548105298589,0.150758115396357
256002,5921,38697,-312529.231141099,0.0231287255568316,0.151158975320505
256502,5973,39028,-471220.292162656,0.0232863681374804,0.15215475902722
257002,6027,39236,-324640.338443669,0.0234511793682539,0.152668072622003
257502,6086,39361,-234796.576680066,0.023634767885298,0.152857065187843
258002,6142,39797,-581557.709755893,0.0238060170076201,0.154250742242308
258502,6199,40026,-355527.790465998,0.0239804721046646,0.154838260438991
259002,6254,40230,-324003.704490641,0.024146531687014,0.155326985892001
259502,6312,40474,-362243.534081116,0.0243235119575186,0.155967969418347
260002,6373,40732,-382340.631710466,0.024511349912693,0.156660333382051
260502,6437,41061,-474646.29740487,0.0247099830327598,0.157622590229634
261002,6492,41342,-413104.723712576,0.0248733726178343,0.158397253660891
261502,6541,41589,-367444.437020237,0.0250131930157322,0.159038936604691
262002,6600,41899,-444698.77797767,0.0251906473996382,0.15991862657537
262502,6661,42202,-440784.713816257,0.0253750447615637,0.160768298908199
263002,6717,42533,-465765.515501498,0.0255397297358955,0.161721203641037
263502,6772,42855,-455761.274301108,0.0256999946869473,0.162636336726097
264002,6829,43060,-326683.781122508,0.0258672282785736,0.163104824963447
264502,6888,43443,-528147.207263286,0.0260413909913725,0.16424450476745
265002,6945,43761,-457731.66723652,0.0262073493784953,0.165134602757715
265502,7010,44004,-378377.704311129,0.0264028142914178,0.165738864490663
266002,7077,44349,-491062.309570799,0.0266050631198262,0.166724310343531
266502,7134,44555,-343090.408116835,0.0267690298759484,0.167184486420365
267002,7197,44844,-425989.792359026,0.0269548542707545,0.167953798098891
267502,7255,45204,-513211.329149858,0.0271212925510837,0.16898565244372
268002,7322,45502,-433759.260577459,0.0273206916366296,0.16978231505735
268502,7378,45756,-385130.834773156,0.0274783800493106,0.170412138457069
269002,7439,46034,-411845.92015666,0.0276540694864722,0.171128839190787
269502,7499,46330,-434938.84677285,0.0278253964720113,0.171909670429162
270002,7560,46549,-340437.338205968,0.0279997925941289,0.172402426648691
270502,7621,46876,-476164.099582748,0.0281735440033715,0.173292618908548
271002,7682,47127,-385074.463424172,0.0283466542682342,0.173899085615604
271502,7750,47440,-450498.048188216,0.0285449094297648,0.17473167785136
272002,7810,47813,-522842.367922859,0.0287130241689399,0.17578179572209
272502,7869,48071,-398834.56749415,0.0288768522799833,0.176406044726277
273002,7925,48353,-413993.893624244,0.029029091361968,0.177115918564699
273502,7992,48712,-505463.321282351,0.0292209928995035,0.178104730495572
274002,8053,49136,-575297.851266071,0.029390296421194,0.179327158195926
274502,8118,49375,-370807.041768675,0.0295735550196356,0.1798711849094
275002,8181,49702,-463530.599430863,0.0297488745536396,0.180733231031047
275502,8242,50098,-542253.528481334,0.0299162982482886,0.18184260005372
276002,8308,50401,-445364.714066122,0.0301012311504989,0.182610995572496
276502,8371,50716,-452984.94884334,0.0302746453913534,0.183420011428489
277002,8433,50985,-405684.610950764,0.0304438235102996,0.184060042887777
277502,8500,51385,-550211.988849389,0.0306304098709198,0.18516983661379
278002,8563,51728,-488328.835291325,0.0308019366767146,0.186070603808606
278502,8625,51905,-299907.511947216,0.0309692569532714,0.186372090685166
279002,8687,52163,-397800.775706038,0.0311359775198744,0.186962817470842
279502,8757,52457,-435103.77173118,0.0313307239304191,0.18768023126847
280002,8822,52649,-329391.913602988,0.0315069178077299,0.188030799780002
280502,8891,52993,-492854.536205887,0.0316967436952321,0.188922004121183
281002,8957,53284,-444416.977140628,0.0318752179699789,0.18962142618202
281502,9023,53523,-374032.840264243,0.0320530582375969,0.190133640258329
282002,9091,53826,-455198.278580353,0.0322373600187233,0.190870986730591
282502,9155,54002,-314407.268983304,0.0324068502169896,0.191156168805885
283002,9219,54243,-389924.604948895,0.0325757415141942,0.191670023533403
283502,9281,54546,-462867.924096674,0.0327369824551502,0.192400759077537
284002,9342,54833,-429658.570347992,0.0328941345483483,0.193072583995887
284502,9415,54975,-259415.904745471,0.0330929132308384,0.193232385009596
285002,9482,55291,-463728.592914559,0.0332699419653195,0.194002147353352
285502,9548,55518,-378965.344248925,0.0334428480360908,0.194457481909058
286002,9612,55751,-387545.693279454,0.0336081565863176,0.194932203271306
286502,9682,55983,-372018.569935197,0.0337938304095608,0.195401777299984
287002,9746,56262,-419364.848033862,0.033957951512533,0.196033477118626
287502,9819,56450,-322571.469194789,0.0341528058935242,0.196346460198538
288002,9882,56703,-394200.834875762,0.0343122617204047,0.196884049416324
288502,9949,56973,-417389.871989436,0.0344850295665195,0.197478700320968
289002,10014,57179,-348293.311163798,0.0346502792368219,0.197849841869606
289502,10084,57573,-550114.424190522,0.0348322291383134,0.198869092441503
290002,10155,57748,-313647.075753469,0.0350169998827594,0.199129661174751
290502,10223,58051,-456699.111759377,0.0351908076364362,0.199829949535631
291002,10287,58369,-476592.176680644,0.0353502725067182,0.200579377461323
291502,10352,58607,-382554.376991665,0.0355126208396512,0.201051793812735
292002,10419,58915,-455634.720238733,0.0356812624571065,0.201762316696461
292502,10486,59182,-420232.169879705,0.0358493275259656,0.202330240476988
293002,10556,59399,-360536.810466253,0.0360270578357827,0.202725578664992
293502,10622,59740,-499879.979546528,0.0361905540677747,0.20354205422791
294002,10690,60017,-430051.545867712,0.0363602968687288,0.204138067087979
294502,10761,60201,-323153.948226695,0.0365396499853991,0.204416268819906
295002,10830,60430,-380540.339958493,0.0367116155144711,0.204846068840211
295502,10899,60821,-552443.156348971,0.0368829990998369,0.205822634026166
296002,10971,61043,-364806.214269317,0.0370639387571706,0.206224957939473
296502,11042,61298,-420248.805510814,0.0372408955082934,0.206737222683152
297002,11113,61613,-475171.527357465,0.0374172564494515,0.207449781482953
297502,11183,61841,-378996.317649382,0.037589663262768,0.207867510134386
298002,11250,62048,-350488.515604536,0.037751424487084,0.208213367695519
298502,11320,62396,-516288.349734025,0.0379226939852999,0.209030425256782
299002,11392,62704,-452345.891480389,0.0381000795981298,0.209710971832964
299502,11465,63004,-472562.170358036,0.038280211818285,0.210362535141668
300002,11536,63177,-321316.595200922,0.0384530769794868,0.210588596076026
300502,11608,63290,-239504.144657033,0.0386286946509507,0.21061423884034
301002,11676,63521,-380168.138393474,0.0387904399306317,0.211031820386575
301502,11746,63741,-370340.830755508,0.0389582822004497,0.211411532925155
302002,11818,63959,-356577.591290067,0.0391321911775419,0.211783365673075
302502,11888,64257,-454260.717829633,0.0392989137261902,0.21241843029137
303002,11960,64439,-329126.526886625,0.0394716866555336,0.212668563243807
303502,12023,64649,-368552.027030297,0.039614236479496,0.21301012843408
304002,12095,64850,-351872.185948408,0.0397859224610364,0.213320964993651
304502,12168,65065,-360649.307828893,0.039960328667792,0.213676757459721
305002,12238,65270,-354241.997587574,0.0401243270535931,0.213998596730513
305502,12307,65547,-425617.553259505,0.040284515322322,0.214555060196005
306002,12383,65713,-301611.640565,0.0404670557708773,0.214746962438154
306502,12451,65897,-341548.748032482,0.0406228996874409,0.21499696576205
307002,12518,66067,-324451.464397181,0.0407749786646341,0.215200552439398
307502,12588,66304,-385575.418790125,0.0409363191133716,0.215621361812281
308002,12662,66509,-364228.918938438,0.0411101226615412,0.215936909500588
308502,12730,66687,-320202.75079663,0.0412639140102819,0.216163914658576
309002,12803,66842,-295176.582738293,0.0414333887806551,0.216315752001605
309502,12880,67163,-483173.41712096,0.0416152399661392,0.217003444242687
310002,12952,67294,-273069.628870833,0.0417803756104799,0.217076018864394
310502,13030,67516,-379406.280331508,0.0419643029674527,0.217441433549542
311002,13101,67688,-317881.931603283,0.0421251310280963,0.217644902605128
311502,13171,68045,-525871.474987116,0.0422822325378328,0.218441615142118
312002,13247,68300,-414671.238055573,0.0424580611662746,0.218908853148377
312502,13320,68538,-395232.225025212,0.0426237272081459,0.219320196350743
313002,13394,68802,-421774.263526424,0.0427920588366847,0.219813291927847
313502,13474,68937,-278642.821725714,0.0429789921595397,0.219893334013818
314002,13550,69144,-359855.49698202,0.0431525913847683,0.220202419092872
314502,13620,69351,-359316.965797309,0.0433065608485797,0.22051052139573
315002,13695,69582,-397881.286214742,0.0434759144386385,0.220893835594695
315502,13768,69775,-357344.478171619,0.0436383921496536,0.221155491882777
316002,13837,69993,-378234.621172843,0.0437876975462181,0.221495433573205
316502,13902,70205,-375095.624568725,0.043923893055968,0.221815343978869
317002,13981,70400,-347285.870303603,0.0441038226888159,0.2220806177879
317502,14054,70653,-418026.414757589,0.0442642880989726,0.222527732108774
318002,14130,70887,-384904.007081473,0.0444336828070264,0.222913692366715
318502,14207,71099,-372183.565120593,0.0446056853646131,0.223229367476499
319002,14282,71265,-308801.443026732,0.0447708791794409,0.223399853292456
319502,14362,71516,-411238.271310358,0.0449512053132688,0.223835844533055
320002,14434,71695,-336259.031542565,0.0451059680876995,0.224045474715783
320502,14510,72042,-517252.663809178,0.045272728407311,0.224778628526499
321002,14585,72311,-433961.047228677,0.0454358539822182,0.225266509242933
321502,14661,72607,-463400.610317702,0.0456015825718036,0.225836853269964
322002,14736,72834,-389873.50854007,0.0457636909087521,0.226191141669927
322502,14814,73089,-424889.066167617,0.0459345988552009,0.226631152675022
