step, arrivals_sum, infringement_sum, reward 
266502,342, 1830, -54224.898755130824
267002,345, 1831, -62121.26142547093
267502,357, 1831, -53649.00757891005
268002,368, 1833, -78956.29770912393
268502,380, 1835, -71291.93283308204
269002,385, 1835, -62957.89967051847
269502,393, 1835, -51460.90351142324
270002,403, 1835, -52213.46811461635
270502,415, 1835, -79634.97579164151
271002,429, 1836, -56431.908920199145
271502,441, 1837, -61109.82120222575
272002,455, 1837, -56386.110693127615
272502,462, 1838, -70471.03081805073
273002,470, 1839, -58820.122099417495
273502,480, 1841, -65710.3666941049
274002,486, 1843, -66517.58338433952
274502,498, 1843, -51036.49345943658
275002,507, 1843, -68736.5952248578
275502,515, 1844, -52640.18020745902
276002,527, 1846, -62933.44580861852
276502,538, 1848, -60899.923759006895
277002,548, 1848, -71339.91779639944
277502,557, 1849, -53050.069089993834
278002,566, 1850, -72797.649573053
278502,574, 1851, -64440.177984697104
279002,578, 1852, -60885.800758867714
279502,591, 1854, -54106.742622432066
280002,600, 1855, -66429.46451805232
280502,606, 1856, -52083.17871526287
281002,611, 1858, -53917.220018809196
281502,624, 1860, -52728.62064993079
282002,633, 1860, -52620.87332050316
282502,646, 1862, -67814.87702139618
283002,663, 1864, -71595.16143422993
283502,673, 1867, -53426.181229644164
284002,687, 1867, -59365.04080681037
284502,704, 1867, -66111.01172970794
285002,713, 1867, -59057.43424501503
285502,725, 1869, -58848.79002106289
286002,733, 1870, -45454.44680778752
286502,747, 1872, -53603.97842446444
287002,766, 1872, -59228.32181425605
287502,780, 1873, -50802.46607292566
288002,794, 1873, -50590.04054032941
288502,811, 1874, -67177.0463680001
289002,826, 1874, -50453.31942173759
289502,835, 1876, -62827.24006586056
290002,845, 1877, -52786.45973025961
290502,853, 1877, -50055.78855447954
291002,871, 1877, -61287.70358109992
291502,883, 1878, -66552.55030018694
292002,899, 1881, -65456.5330487109
292502,911, 1882, -58092.00630538119
293002,921, 1883, -53586.972453959286
293502,929, 1885, -57777.96349079194
294002,941, 1885, -43774.565856442845
294502,956, 1887, -59845.337208560435
295002,965, 1889, -59666.78986873431
295502,981, 1889, -42744.575927863814
296002,990, 1890, -53181.97857565852
296502,1004, 1892, -54258.40707046504
297002,1017, 1892, -44826.878091722
297502,1026, 1892, -63008.8311505919
298002,1035, 1892, -56595.520432327176
298502,1044, 1893, -61736.32084983008
299002,1058, 1894, -61091.913593312725
299502,1075, 1896, -64581.27498491574
300002,1088, 1897, -46889.037135931074
300502,1108, 1898, -49136.955938785395
301002,1121, 1899, -50034.96319169464
301502,1134, 1899, -46498.306275702605
302002,1151, 1899, -43765.966242420356
302502,1178, 1900, -44298.8568356616
303002,1190, 1900, -35128.43279725447
303502,1196, 1902, -47251.01537456317
304002,1206, 1903, -47679.225813369776
304502,1220, 1904, -57608.973000575555
305002,1230, 1906, -54250.51225211262
305502,1251, 1907, -48184.53072352304
306002,1265, 1908, -35717.151819273684
306502,1280, 1909, -47770.40184733202
307002,1292, 1910, -34152.180476200825
307502,1305, 1912, -51638.70151397595
308002,1320, 1912, -47792.86805244061
308502,1339, 1912, -54407.60865786509
309002,1351, 1913, -55049.383369039664
309502,1364, 1914, -36200.772254373645
310002,1370, 1915, -36453.61511923287
310502,1377, 1921, -52839.40325964813
311002,1389, 1923, -44251.23727285902
311502,1400, 1925, -53292.976936683655
312002,1419, 1925, -35399.11115911316
312502,1431, 1929, -48580.41455426035
313002,1448, 1932, -46670.279005823075
313502,1464, 1936, -48492.8029463368
314002,1476, 1939, -55057.64684258458
314502,1492, 1945, -57040.940197743475
315002,1506, 1946, -49491.99441378651
315502,1525, 1950, -61934.2955605723
316002,1545, 1953, -52216.93066119088
316502,1560, 1954, -53601.4865866318
317002,1579, 1958, -47392.798042987415
317502,1593, 1960, -41662.729252197634
318002,1601, 1962, -47261.29941706895
318502,1616, 1965, -45378.943509368386
319002,1634, 1966, -46405.33550899429
319502,1652, 1973, -62565.027043546
320002,1664, 1975, -31876.783006618847
320502,1677, 1981, -58894.417746993946
